"0"	"GR Solution Manager - Asignee Out"
"SOFTWARE SALES"	"Team Lead ibm.com standards, User Experience Design, ibm.com Global Web Strategy & Enablement"
"REAL ESTATE"	"Mgr. Technical Sales Spt. - eServer, zSeries - HW/Performance - Advanced Technical Support (ATS) Americas"
"RESEARCH"	"Systems Lab Manager"
"MS"	"Client Representative"
"34"	"Business Partner Software IT Architect"
"REAL ESTATE"	"Information Planning and Sales Execution"
"STRATEGIC OUTSOURCING"	"Contract Implementation Manager"
"REAL ESTATE"	"Client Manager, PwC and Arrow Electronics"
"2"	"General Manager, IBM Asia Pacific"
"WW SALES"	"Partner & Channel Enablement"
"SW"	"Technology Manager ISV & DR"
"PUBLIC SECTOR"	"IBM Customer Service"
"PUBLIC SECTOR"	"Solution Project Manager, PMP"
"2"	"C&N West Mgr"
"NONE"	"IBM RESO Country Mgr - Ireland"
"2"	"zSeries Technical Sales Support"
"2"	"Client Support Manager"
"PUBLIC SECTOR"	"Systems Management Integration Pro, Advisory - Windows Client for e-business"
"TG STAFF"	"Patent Engineer"
"2"	"ES Specialist"
"2"	"BCS Industrial Sector EMEA West Leader"
"SOFTWARE GROUP"	"WebSphere Portal Test"
"SALES & DISTRIBUTION"	"BCS Analyst Relations"
"2"	"EXECUTIVE,TAIWAN HR"
"2"	"SOFTWARE ENGINEER"
"2"	"Project Manager"
"2"	"IGA Computing / Information Specialist, EHQ Education coordinator"
"34"	"Territory Manager - South Brazil"
"SALES & DISTRIBUTION"	"VP Global Sales Operations, BCS"
"2"	"Staff Business Controls"
"STRATEGIC OUTSOURCING"	"Workstation Asset Management Process"
"2"	"Systems Services Representative (zSeries)"
"2"	"Client Solution Executive"
"NONE"	"Managing Director for Siemens AG"
"TG STAFF"	"Linux Business Development Manager Enterprise Server Group"
"PUBLIC SECTOR"	"DBA manager - Michelin account"
"RESEARCH"	"Distillery project"
"SI"	"People Mgmt. Project Leader, BCS Central Region"
"2"	"Business Operations Manager BCS Distribution & BCS Denmark"
"STRATEGIC OUTSOURCING"	"EMEA CLC Program Management - ITS Wintel domain, EMEA Depot Operations"
"2"	"SENIOR CONSULTING I/T SPECIALIST-MANAGER"
"MS"	"ISSR Specialist for Tivoli"
"SYS GROUP MFG"	"Manager of Strategic Change & Deployment, SDF WW Manufacturing & Distribution, ISC"
"MS"	"Advisory IT Specialist, Strategist"
"2"	"MANAGER  MARKETING"
"2"	"Managing Consultant"
"SMB FINANCE"	"Engineering Project Manager Global Asset Recovery Services"
"STRATEGIC OUTSOURCING"	"VP, Global Operations, Labor Optimization"
"REAL ESTATE"	"Client Manager: USAID, World Bank, IFC, IMF, IADB"
"SG&A"	"World Wide Linux Sales Advocate"
"PUBLIC SECTOR"	"Consulting I/T Architect, Specialist"
"PC DIVISION"	"General Manager , PCD"
"2"	"Business Development Man"
"WW SALES"	"Customer Support"
"TG STAFF"	"eServer pSeries Customer Satisfaction Program Manager"
"STRATEGIC OUTSOURCING"	"Project Management and Strategy"
"PUBLIC SECTOR"	"BCS PUBLIC SECTOR LA"
"REAL ESTATE"	"IT SPECIALIST"
"SMB FINANCE"	"Financial Systems Analyst Co-op Student"
"HUMAN RESOURCES"	"Vice President, On Demand Workplace"
"2"	"Tivoli SE Automation"
"IS"	"AMS EMEA South Region Global Resources Manager"
"64"	"Sales Mgr - eServer xSeries Canada, IBM>COM"
"IS"	"IT Architect"
"IS"	"GAD IGS Account Manager"
"IS"	"South Region Competitive Sales Leader"
"NONE"	"Project Manager"
"2"	"Business Consultant"
"STRATEGIC OUTSOURCING"	"Counsel"
"IS"	"Pricing Manager, South Region"
"2"	"EMEA Marketing Program manager co marketing and Partnerplan advocate"
"2"	"Directeur Satisfaction Clients / Qualité  -West Region"
"WW SALES"	"Senior IT Specialist (Certified WebSphere MQ family)"
"IS"	"General Manager of PROXIMA Affiliate - Ravenna"
"IS"	"IT Specialist, Systems Programmer, Systems Management Specialist"
"IS"	"IT Specialist"
"GS"	"IT Architect"
"PUBLIC SECTOR"	"Partner"
"SI"	"Associate Partner, Communications, Media & Entertainment"
"2"	"I/T SPECIALIST"
"WW SALES"	"Manager For Dynacache & DRS Development L3 Edge Components"
"NONE"	"delivery project executive sector Public"
"2"	"Consultant SCM and SAP PP"
"NONE"	"Client Representative"
"WW SALES"	"HR Partner, Austin"
"TG STAFF"	"Admin Analyst to Marie-Veronique Martin,Sally Katica,Jin Kim,Andy Kegel,Procurement w/Gloria Stephens"
"IS"	"Global Client Executive Bayer, CUE"
"TG STAFF"	"VP, WW Packaging and Test"
"SG&A"	"eServer IO Integration"
"PUBLIC SECTOR"	"E S M Tool Support Programmer -CLASLevel 2 Support"
"2"	"Sales Manager - Personal Computing Division (Finance, Industry and Communication sectors)"
"2"	"IT Architect - WebSphere Practice Leader"
"NONE"	"CTS development"
"2"	"IT Specialist"
"2"	"AMS Sales Support Finance Sector - EMEA"
"DEVELOPER RELATIONS"	"Manager - IBM Developer Skills Program"
"2"	"Director of Media Relations, EMEA"
"PUBLIC SECTOR"	"Manager, e-Business Hosting Architects"
"NONE"	"Senior Software Engineering Specialist, Rational Brand Services"
"NONE"	"Technical Advocate"
"SOFTWARE GROUP"	"Alliance Business Development"
"2"	"VP, Solution Sales, EMEA"
"2"	"ADVISORY SALES SPECIALIST"
"2"	"pSeries Technical Advocate"
"HUMAN RESOURCES"	"SWG Executive Resource Specialist"
"SI"	"Managing Consultant"
"PUBLIC SECTOR"	"Duty Manager Team Lead Poughkeepsie and Rochester"
"REAL ESTATE"	"Prudential SSR"
"REAL ESTATE"	"Managing Director - General Motors Account"
"WW SALES"	"Director of Finance - Application & Integration Middleware (WebSphere)"
"STRATEGIC OUTSOURCING"	"Services Marketing Specialist"
"WW SALES"	"WebSphere Application Server,  Edge Components, Build, BVT"
"REAL ESTATE"	"Cluster Unit Executive for Local Government & Health - Southern California"
"REAL ESTATE"	"Client Services Manager"
"WW SALES"	"Manager of the Federal Innovation Solution Center ( FISC )"
"2"	"Plm Sales Leader Asia PA"
"TG STAFF"	"300mm LPCVD Engineering"
"80"	"CONSULTING I/T SPECIALIST"
"4"	"Resona Group"
"PUBLIC SECTOR"	"Certified Business Transformation Consultant"
"TG STAFF"	"Quality/Process"
"IS"	"AMS IT Specialist"
"IS"	"Distinguished Engineer"
"TG STAFF"	"Foundry Technical Enablement"
"SYS GROUP MFG"	"ISC, Feature Planning (i&P)"
"PUBLIC SECTOR"	"e-Business Architect, SDC-NE, IGS"
"WW SALES"	"Program Manager, Global High Performance Selling (HPS) Transformation (MANAGER IS ANN LEON/CHICAGO)"
"RESEARCH"	"Worldwide Accessibility Center Director"
"2"	"Senior Program Manager"
"2"	"IT Architect"
"PC DIVISION"	"eTSO WWDC Parts Team Lead; IBM PCD eTechnical Support Organization (eTSO)"
"WW SALES"	"Program Director, Centers for Advanced Studies (CAS)"
"RETAIL STORE SOLS DIV"	"RSS Store Integrator Development Manager"
"80"	"ACCOUNT TSM"
"PUBLIC SECTOR"	"Strategy Consultant"
"SOFTWARE GROUP"	"Software Engineer"
"WW SALES"	"Host Integration Development Manager"
"0"	"Project Manager"
"2"	"Associate IT Specialist"
"EL"	"Microcode Design Support, ODT and ALADIN"
"2"	"IBM Forum Israel Team leader"
"WW SALES"	"IMS Release Manager"
"REAL ESTATE"	"Sales Assistant"
"REAL ESTATE"	"Sr IT Specialist - eServer, Linux - Advanced Technical Support (ATS), Americas"
"0"	"Project Manager - Financial Systems"
"REAL ESTATE"	"Enterprise Output Solutions Sales"
"MARKETING"	"Senior Marketing Manager, Corporate Brand Strategy"
"2"	"ADVISORY SALES SPECIALIST"
"STRATEGIC OUTSOURCING"	"Business Continuity and Recovery Services"
"WW SALES"	"Vice President, Autonomic Computing"
"0"	"Application Programmer"
"0"	"Senior Consultant"
"2"	"I/T Specialist - Systems"
"SG&A"	"Software Engineer CLUSTER TECHNOLOGY TEAM"
"0"	"Advisory Human Resource Professional"
"2"	"Advisory Human Resources Professional"
"SOFTWARE SALES"	"SOFTWARE ENGINEERING - MANAGER"
"PUBLIC SECTOR"	"Business Operations Manager"
"SOFTWARE SALES"	"SOFTWARE ENGINEER"
"RETAIL STORE SOLS DIV"	"SALES SPECIALIST"
"SOFTWARE SALES"	"SOFTWARE ENGINEER"
"2"	"Client Exec Groupe Galeries Lafayette"
"SOFTWARE SALES"	"Market Analyst - SMB Opportunity"
"SOFTWARE SALES"	"Sales Operations Leader, Global Electronics Industry (GEI)"
"PUBLIC SECTOR"	"IT Architect - iSeries Domino Server Support"
"WW SALES"	"WW Business Integration Distribution Sector"
"PUBLIC SECTOR"	"CONSULTANT"
"STRATEGIC OUTSOURCING"	"PMCOE, WW PM Deployment  Manager"
"2"	"General Manager, IGS Transformation, Operations &  Delivery, EMEA"
"WW SALES"	"Business Integration Architect - World Wide Tech Sales"
"0"	"IT Specialist"
"NONE"	"Client Relationship Bergen"
"HUMAN RESOURCES"	"Test Manager - SAP Ledger Project"
"PUBLIC SECTOR"	"Senior Project Executive"
"PUBLIC SECTOR"	"Intel Server Specialist"
"TG STAFF"	"Functional Coordinator, ISO: Product Development Organization"
"2"	"Senior Prog Manager"
"NONE"	"Dublin Order Fulfillment Manager"
"CHIEF FINANCIAL OFFICER"	"Site operations"
"PUBLIC SECTOR"	"GRP BP"
"SYS GROUP MFG"	"IT Architect"
"2"	"Senior Analyst Programme"
"FN"	"Lotus Notes Admin"
"PC DIVISION"	"Senior Technical Service & Support Development Program Manager"
"SEC F&S OPS"	"DMC, Central & Western Regions"
"PUBLIC SECTOR"	"Operations Production Analyst"
"TG STAFF"	"Memory Test Engineer"
"REAL ESTATE"	"Manager of Development & Delivery - Executive Business Institute"
"PUBLIC SECTOR"	"Senior Contracts Negotiator"
"SG&A"	"Manager, I-series Security Development"
"2"	"Director of Information Technology EMEA"
"0"	"Advisory Sales Specialist"
"0"	"Program Management"
"REAL ESTATE"	"CFO, Americas Industrial Sector"
"0"	"Software Engineer"
"0"	"IT Specialist"
"0"	"Software Engineer"
"0"	"Manager, ISL DBT DDC"
"2"	"Director of Retail Store Solution, EMEA"
"SMB FINANCE"	"ASSOCIATE PARTNER (BCS ONLY -"
"TG STAFF"	"BAT/TM Process and Equipment Engineering"
"2"	"Delivery Project Executi"
"PUBLIC SECTOR"	"EAD WEST/IT ARCHITECT"
"SOFTWARE SALES"	"Mkt. Intelligence Analyst, Product Lifecycle Management Solutions(PLM)"
"2"	"Mgr Ois Performance Repo"
"2"	"Strategic Services Engagement Leader, IGS Financial Services Sector, EMEA West"
"REAL ESTATE"	"Client Executive, CT/VT Gov't Industry"
"PUBLIC SECTOR"	"TSM Custom e-business Solutions"
"SG&A"	"Manager RSCT Development"
"REAL ESTATE"	"Enterprise Server Manager"
"PUBLIC SECTOR"	"DR Coordinator"
"REAL ESTATE"	"Operations Support Manager EAS, S&D HQ"
"NONE"	"Storage Specialist"
"SYS GROUP MFG"	"Program Director, Communications_Programs__IBM Integrated Supply Chain"
"SG&A"	"iSeries Access for Windows development"
"0"	"Staff Software Engineer"
"PUBLIC SECTOR"	"Level 2 - Engineering  Solutions Support Services"
"FN"	"National Manager - Enterprise Automation Services"
"SOFTWARE SALES"	"Assignee out; use German LN ID Gerhard Blendstrup/Germany/IBM"
"WW SALES"	"IBM Fellow"
"WW SALES"	"WebSphere App Server Consulting"
"0"	"CONSULTANT (ADVANCED)"
"SEC F&S OPS"	"Project Financing Executive, Financial Services Sector"
"PUBLIC SECTOR"	"ERS-IBM World Wide Development Manager"
"REAL ESTATE"	"Sales Manager - Strategic Outsourcing Accounts, SWG Americas"
"REAL ESTATE"	"Vice President, Business Partners, IBM Americas"
"IS"	"Manager, Software Services for Rational"
"IS"	"Advisory SW engineer, Interaction Design"
"WW SALES"	"Rational Brand Market Manager"
"17"	"Art & Media Director"
"HUMAN RESOURCES"	"Staff Information Developer, IBM Corporate University Relations"
"FINANCE"	"General Manager, Pervasive Computing"
"SG&A"	"Application Developer and Webministrator"
"FINANCE"	"Industrial Printers"
"HUMAN RESOURCES"	"Admin id used for  Enterprise Content Management System"
"PUBLIC SECTOR"	"Shop Floor Systems Lead"
"0"	"Software Engineer"
"REAL ESTATE"	"Managing Director - Verizon ADDRESS: 590 Madison Ave, NYC"
"SEC F&S OPS"	"Staff Counsel, IBM Credit"
"REAL ESTATE"	"VP, Boeing Client Director"
"2"	"Compensation and Benefits Leader"
"WW SALES"	"eReview Development, SWG RTP UI and WebSphere Portal Patent Review Board Chair"
"SOFTWARE SALES"	"Program Mgr - Sales Center Delivery"
"SOFTWARE SALES"	"Technical Resources Programs Mgr. Sales & Distribution"
"STRATEGIC OUTSOURCING"	"Contract Delivery Specialist"
"SOFTWARE GROUP"	"Websphere Portal Support Manager"
"SYS GROUP MFG"	"Manager ISC SW Config Dev / Support"
"PUBLIC SECTOR"	"IBM Distinguished Engineer -- AMS Innovation & Tech."
"PUBLIC SECTOR"	"IBM Business Area Manager"
"HUMAN RESOURCES"	"Program Director, Business Transformation Management"
"PUBLIC SECTOR"	"Sr. Project Executive, Global Distributed Computing, JPMorgan Chase account"
"PUBLIC SECTOR"	"DB2 HA Testing"
"FINANCE"	"Director, PvC Product & Solutions Management"
"STRATEGIC OUTSOURCING"	"I/T Consultant"
"PUBLIC SECTOR"	"Director, Technical Solutions Mgmt"
"PUBLIC SECTOR"	"Sr Consulting IT Architect, Innovation and Technology, AMS"
"HX"	"WebSphere MQ for z/OS Development"
"2"	"Delivery Project Executi"
"WW SALES"	"na"
"PUBLIC SECTOR"	"global leader electronics industry"
"PUBLIC SECTOR"	"Americas Service Area Leader, Portals, Content, and eCommerce"
"TG STAFF"	"Mgr, High Performance eDRAM and SRAM Development"
"HX"	"WSMQ Automated Test Execution Team Specialist"
"NONE"	"Seoul"
"PUBLIC SECTOR"	"Professional Development Manager, dept. 4G6A, e-Procurement"
"REAL ESTATE"	"Chicago SSR Manager"
"SMB FINANCE"	"Advisory Systems Analyst - International Customer Financing System"
"0"	"MD Administrator, Learning - HR"
"HUMAN RESOURCES"	"Senior IT Specialist"
"2"	"Senior Program Manager,"
"SOFTWARE SALES"	"Market Intelligence"
"SYS GROUP MFG"	"Communication Assistant"
"2"	"MARKETING MANAGER"
"2"	"West Resolution Owners Manager"
"2"	"Partner - Business Consulting Services"
"80"	"IBM Software Services for Lotus Consultant"
"WW SALES"	"Content Management Business Development Manager"
"SOFTWARE GROUP"	"LOTUS WW Services, Finance Mgr."
"NONE"	"AMS Country Leader, Ireland"
"NONE"	"I/T Specialist VM/VSE"
"2"	"SMB Sector Leader-West+MEA, Business Consulting Services"
"PUBLIC SECTOR"	"GR Migration Manager"
"0"	"ABAP Developer"
"NONE"	"IT Specialist, EMEA CSC, Problem & Change Management"
"FN"	"."
"STRATEGIC OUTSOURCING"	"IBM CERTIFIED PROJECT EXECUTIVE e Business Hosting"
"SO"	"Project Manager. Telco Provider Management"
"NONE"	"Sales Operations Manager Belgium/Luxembourg"
"17"	"SR. CLIENT REPRESENTATIVE"
"WW SALES"	"G11N Program Manager"
"HUMAN RESOURCES"	"Advanced Communications Professional"
"2"	"Unix Systems Administrat"
"WW SALES"	"sales specialist"
"2"	"Manager, Marketing Execu"
"TG STAFF"	"Equipment Engineer"
"0"	"IT Specialist"
"PUBLIC SECTOR"	"Senior IT Specialist"
"2"	"Manager, Intel Storage S"
"STRATEGIC OUTSOURCING"	"Vice President, Public Sector, IBM Global Services"
"STRATEGIC OUTSOURCING"	"Transformation Manager, IGS Learning"
"EL"	"Professional Fitness Team (HR), Teamlead, Skill, Education, Technical Resource, Diversity"
"WW SALES"	"Distinguished Engineer, IBM Software Services for WebSphere Enablement Team"
"FINANCE"	"Embedded ViaVoice Test Architect"
"WW SALES"	"technical manager"
"WW SALES"	"Software Engineer"
"2"	"I/T SPECIALIST"
"PUBLIC SECTOR"	"IGS Boulder GAMS z/OS CB Offerings IT Architect for Software Delivery and Fulfillment"
"17"	"Insurance application development and maintenance."
"SG&A"	"Manager, Analyst Relations,  STG"
"WW SALES"	"ITS UNIX/i-Series Team Manager"
"REAL ESTATE"	"Technical Sales Specialist-eServer,zSeries-390 Software-Techline,Americas"
"PUBLIC SECTOR"	"Program Executive - on demand Data Center Services"
"REAL ESTATE"	"Wachovia Account Team"
"PUBLIC SECTOR"	"DB2 Technical Marketing"
"REAL ESTATE"	"Manager-Incentives and Commissions Field Support- IGS, Software, Tivoli, Lotus Sales/ ISSL, Hardware"
"IS"	"IGS - AMS Sales Support"
"NONE"	"IT Specialist"
"IS"	"AMS Project Delivery Manager - Public & Communication"
"IS"	"ITS - Branch Office Measurer M/A North/West"
"IS"	"Manager Of S.O. Solution Design"
"IS"	"TWS Development Manager"
"RESEARCH"	"Science and Technology Research Functional Manager"
"IS"	"CFO South Region"
"2"	"e-business Solutions Architect"
"WW SALES"	"Web Accessibility Architect"
"WW SALES"	"Program Manager, Deployment Strategies"
"2"	"Contracts & Negotiations Mgr."
"2"	"MA Service Planner Z & I"
"NONE"	"Undenified"
"HUMAN RESOURCES"	"Vice President, Strategic Planning"
"2"	"SDM"
"TG STAFF"	"Manager, WW eData Engineering Solutions"
"2"	"IGS EMEA - Contract Management Model"
"PUBLIC SECTOR"	"MVS Software Engineering - SDCS AT&T Account"
"2"	"Associate Partner BCS Finances & Distribution"
"SG&A"	"SW Engineer working on GDB for Power-64"
"4"	"DIRECTOR, COMMUNICATIONS, GCG"
"PUBLIC SECTOR"	"Manager of Executive Computing Program - SDC NE"
"SMB FINANCE"	"Director of Communications, IBM Global Financing"
"HUMAN RESOURCES"	"MD Acctg I&E Lead"
"WW SALES"	"TA to Tom Rosamilia , WW VP AIM Development"
"SYS GROUP MFG"	"Project Manager - CI Data Management Process & Standards"
"WW SALES"	"Development Manager, Rational Software"
"NONE"	"pSeries Sales Specialist"
"IS"	"Business Area Manager"
"IS"	"Business Controls Program Manager"
"IS"	"ibm.com Client Unit Manager - Distribution, Industrial, Financial Services Sector"
"IS"	"Vice President Systems & Tecnology Group Sales, South Region"
"PUBLIC SECTOR"	"Systems Engineering and Architecture"
"2"	"West SD operations"
"0"	"Country Manager - PCD Mfg Operations, IBM India - Pondicherry"
"PROCUREMENT"	"Global Procurement PC&Midrange Application/Software Distributor Team"
"0"	"Baan ERP Logistics specialist working on Solectron GSBU support project"
"PUBLIC SECTOR"	"Distributed OEM Storage;AIX/unix/Windows NT^2000^2003^WTE Server Support;"
"WW SALES"	"IBM jStart Program -- Solution Consultant (Sr Certified IT Architect)"
"SYS GROUP MFG"	"CUSTOMER FULFILLMENT PROF"
"2"	"Vice-President, Business Partners, EMEA"
"2"	"SO/SD Production Manager"
"IS"	"AMS FSS Delivery Manager"
"IS"	"S.O. Project Executive"
"IS"	"Project Manager"
"IS"	"IGS Quality Assurance"
"NONE"	"It Specialist"
"IS"	"Project Manager"
"IS"	"C&N Consultant"
"IS"	"Project Manager"
"REAL ESTATE"	"Client Unit Executive Caterpillar & John Deere"
"NONE"	"Nordic Regional Leader, Emerging & Competitive Markets Unit within SMB"
"PUBLIC SECTOR"	"consultant"
"REAL ESTATE"	"Client Representative on Eastman Kodak account ONLY, no other accounts"
"0"	"Advisory Financial Analyst"
"PUBLIC SECTOR"	"Contracts and Negotiations Global Business Partner Development"
"SG&A"	"Systems Group Program Manager"
"SOFTWARE SALES"	"Global Solutions Offering Executive"
"WW SALES"	"Developer - Multi Media Database"
"WW SALES"	"Program Director, Customer Satisfaction and Quality"
"REAL ESTATE"	"Vice President, Sales Operations, Americas"
"PUBLIC SECTOR"	"Global Business Office - Visteon Account"
"PUBLIC SECTOR"	"SAP Integration Mgr"
"WW SALES"	"Area Counsel - IBM SWG / Tivoli Systems"
"PUBLIC SECTOR"	"Asset Process Architect"
"STRATEGIC OUTSOURCING"	"Managing Director for Sears"
"0"	"ASSOCIATE I/T ARCHITECT"
"REAL ESTATE"	"Technology Manager, ISV & Developer Relations"
"2"	"Executive Project Manage"
"PUBLIC SECTOR"	"AT&T/ACC Managed Operations Support"
"TG STAFF"	"Manager,TG CRM Program Manager"
"WW SALES"	"Development Manager, IBM SWG"
"PUBLIC SECTOR"	"Capital One GRP"
"HUMAN RESOURCES"	"Program Manager - IBM Learning"
"PROCUREMENT"	"Database Administrator - IBM Global Services Procurement"
